date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-08,MG,Senador Amaral,city,1,0,False,5356,3165578,18.67065,
2020-04-08,MG,Serra do Salitre,city,1,0,False,11582,3166808,8.63409,
2020-04-08,MG,Sete Lagoas,city,3,0,False,239639,3167202,1.25188,
2020-04-08,MG,Timóteo,city,5,0,False,89842,3168705,5.56533,
2020-04-08,MG,Toledo,city,1,0,False,6258,3169109,15.97955,
2020-04-08,MG,Ubá,city,1,0,False,115552,3169901,0.86541,
2020-04-08,MG,Uberaba,city,13,0,False,333783,3170107,3.89475,
2020-04-08,MG,Uberlândia,city,39,2,False,691305,3170206,5.6415,0.0513
2020-04-08,MG,Unaí,city,1,0,False,84378,3170404,1.18514,
2020-04-08,MG,Varginha,city,5,1,False,135558,3170701,3.68846,0.2
2020-04-08,MG,Vazante,city,2,0,False,20590,3171006,9.71345,
2020-04-08,MG,,state,614,14,False,21168791,31,2.9005,0.0228
2020-04-08,MS,Alcinópolis,city,1,0,True,5343,5000252,18.71608,
2020-04-08,MS,Batayporã,city,6,2,True,11329,5002001,52.96143,0.3333
2020-04-08,MS,Campo Grande,city,48,0,True,895982,5002704,5.35725,
2020-04-08,MS,Chapadão do Sul,city,2,0,True,25218,5002951,7.93084,
2020-04-08,MS,Corumbá,city,1,0,True,111435,5003207,0.89738,
2020-04-08,MS,Dourados,city,6,0,True,222949,5003702,2.6912,
2020-04-08,MS,Nova Andradina,city,9,0,True,54374,5006200,16.55203,
2020-04-08,MS,Ponta Porã,city,1,0,True,92526,5006606,1.08078,
2020-04-08,MS,Rio Verde de Mato Grosso,city,1,0,True,19746,5007406,5.06432,
2020-04-08,MS,Sidrolândia,city,1,0,True,57665,5007901,1.73415,
2020-04-08,MS,Sonora,city,1,0,True,19274,5007935,5.18834,
2020-04-08,MS,Três Lagoas,city,8,0,True,121388,5008305,6.59044,
2020-04-08,MS,,state,85,2,True,2778986,50,3.05867,0.0235
2020-04-08,MT,Alta Floresta,city,1,0,True,51782,5100250,1.93117,
2020-04-08,MT,Aripuanã,city,1,0,True,22354,5101407,4.47347,
2020-04-08,MT,Cáceres,city,2,0,True,94376,5102504,2.11918,
2020-04-08,MT,Campo Novo do Parecis,city,1,0,True,35360,5102637,2.82805,
2020-04-08,MT,Canarana,city,1,0,True,21579,5102702,4.63414,
2020-04-08,MT,Chapada dos Guimarães,city,0,0,True,19752,5103007,,
2020-04-08,MT,Cuiabá,city,50,0,True,612547,5103403,8.16264,
2020-04-08,MT,Importados/Indefinidos,city,2,0,True,,,,
2020-04-08,MT,Lambari D'Oeste,city,1,0,True,6121,5105234,16.3372,
2020-04-08,MT,Lucas do Rio Verde,city,1,1,True,65534,5105259,1.52593,1.0
2020-04-08,MT,Nova Monte Verde,city,1,0,True,9178,5108956,10.89562,
2020-04-08,MT,Nova Mutum,city,1,0,True,45378,5106224,2.20371,
2020-04-08,MT,Primavera do Leste,city,1,0,True,62019,5107040,1.61241,
2020-04-08,MT,Rondonópolis,city,7,0,True,232491,5107602,3.01087,
2020-04-08,MT,São José dos Quatro Marcos,city,2,0,True,18906,5107107,10.57865,
2020-04-08,MT,Sinop,city,6,0,True,142996,5107909,4.19592,
2020-04-08,MT,Tangará da Serra,city,5,0,True,103750,5107958,4.81928,
2020-04-08,MT,União do Sul,city,1,0,True,3525,5108303,28.36879,
2020-04-08,MT,Várzea Grande,city,6,0,True,284971,5108402,2.10548,
2020-04-08,MT,,state,90,1,True,3484466,51,2.58289,0.0111
2020-04-08,PA,Abaetetuba,city,2,0,True,157698,1500107,1.26825,
2020-04-08,PA,Altamira,city,2,0,True,114594,1500602,1.74529,
2020-04-08,PA,Ananindeua,city,16,0,True,530598,1500800,3.01547,
2020-04-08,PA,Barcarena,city,3,0,True,124680,1501303,2.40616,
2020-04-08,PA,Belém,city,111,4,True,1492745,1501402,7.43597,0.036
2020-04-08,PA,Benevides,city,1,0,True,62737,1501501,1.59396,
2020-04-08,PA,Cametá,city,1,1,True,137890,1502103,0.72522,1.0
2020-04-08,PA,Castanhal,city,2,0,True,200793,1502400,0.99605,
2020-04-08,PA,Goianésia do Pará,city,1,0,True,40475,1503093,2.47066,
2020-04-08,PA,Itaituba,city,3,0,True,101247,1503606,2.96305,
2020-04-08,PA,Marabá,city,2,0,True,279349,1504208,0.71595,
2020-04-08,PA,Marituba,city,3,0,True,131521,1504422,2.281,
2020-04-08,PA,Novo Progresso,city,1,0,True,25762,1505031,3.88169,
2020-04-08,PA,Oeiras do Pará,city,1,0,True,32512,1505205,3.07579,
2020-04-08,PA,Parauapebas,city,3,0,True,208273,1505536,1.44042,
2020-04-08,PA,Santarém,city,10,1,True,304589,1506807,3.28311,0.1
2020-04-08,PA,Santo Antônio do Tauá,city,1,0,True,31482,1507003,3.17642,
2020-04-08,PA,São Geraldo do Araguaia,city,1,0,True,24847,1507458,4.02463,
2020-04-08,PA,Tucuruí,city,1,0,True,113659,1508100,0.87982,
2020-04-08,PA,,state,165,6,True,8602865,15,1.91797,0.0364
2020-04-08,PB,Bayeux,city,1,,True,96880,2501807,1.0322,
2020-04-08,PB,Cabedelo,city,2,1,True,67736,2503209,2.95264,0.5
2020-04-08,PB,Campina Grande,city,3,0,True,409731,2504009,0.73219,
2020-04-08,PB,Igaracy,city,1,0,True,6117,2502607,16.34788,
2020-04-08,PB,João Pessoa,city,40,4,True,809015,2507507,4.94428,0.1
2020-04-08,PB,Junco do Seridó,city,1,1,True,7150,2507804,13.98601,1.0
2020-04-08,PB,Patos,city,1,1,True,107605,2510808,0.92932,1.0
2020-04-08,PB,Santa Rita,city,4,0,True,136586,2513703,2.92856,
2020-04-08,PB,Serra Branca,city,1,0,True,13699,2515500,7.2998,
2020-04-08,PB,Sousa,city,1,0,True,69444,2516201,1.44001,
2020-04-08,PB,,state,55,7,True,4018127,25,1.3688,0.1273
2020-04-08,PE,Aliança,city,1,0,True,38386,2600708,2.60512,
2020-04-08,PE,Arcoverde,city,1,0,True,74338,2601201,1.34521,
2020-04-08,PE,Belo Jardim,city,1,0,True,76439,2601706,1.30823,
2020-04-08,PE,Bom Jardim,city,1,1,True,39184,2602209,2.55206,1.0
2020-04-08,PE,Cabo de Santo Agostinho,city,8,2,True,207048,2602902,3.86384,0.25
2020-04-08,PE,Cachoeirinha,city,1,0,True,20380,2603108,4.90677,
2020-04-08,PE,Camaragibe,city,13,2,True,157828,2603454,8.23681,0.1538
2020-04-08,PE,Caruaru,city,3,0,True,361118,2604106,0.83075,
2020-04-08,PE,Catende,city,1,1,True,42892,2604205,2.33144,1.0
2020-04-08,PE,Fernando de Noronha,city,14,0,True,3061,2605459,457.36687,
2020-04-08,PE,Goiana,city,2,2,True,79758,2606200,2.50759,1.0
2020-04-08,PE,Igarassu,city,1,0,True,117019,2606804,0.85456,
2020-04-08,PE,Importados/Indefinidos,city,7,1,True,,,,0.1429
2020-04-08,PE,Ipubi,city,1,0,True,30854,2607307,3.24107,
2020-04-08,PE,Jaboatão dos Guararapes,city,26,2,True,702298,2607901,3.70213,0.0769
2020-04-08,PE,Lagoa do Carro,city,1,1,True,18071,2608453,5.53373,1.0
2020-04-08,PE,Macaparana,city,1,1,True,25376,2609006,3.94073,1.0
2020-04-08,PE,Moreno,city,2,0,True,62784,2609402,3.18552,
2020-04-08,PE,Olinda,city,21,5,True,392482,2609600,5.35056,0.2381
2020-04-08,PE,Palmares,city,2,1,True,63250,2610004,3.16206,0.5
2020-04-08,PE,Passira,city,1,0,True,28933,2610509,3.45626,
2020-04-08,PE,Paudalho,city,4,1,True,56506,2610608,7.07889,0.25
2020-04-08,PE,Paulista,city,9,0,True,331774,2610707,2.71269,
2020-04-08,PE,Petrolina,city,3,0,True,349145,2611101,0.85924,
2020-04-08,PE,Recife,city,254,21,True,1645727,2611606,15.43391,0.0827
2020-04-08,PE,Salgueiro,city,3,0,True,60930,2612208,4.92368,
2020-04-08,PE,São Lourenço da Mata,city,15,5,True,113230,2613701,13.24737,0.3333
2020-04-08,PE,Timbaúba,city,1,0,True,53022,2615300,1.88601,
2020-04-08,PE,Vitória de Santo Antão,city,3,0,True,138757,2616407,2.16205,
2020-04-08,PE,,state,401,46,True,9557071,26,4.19585,0.1147
2020-04-08,PI,Campo Maior,city,1,0,True,46833,2202208,2.13525,
2020-04-08,PI,Parnaíba,city,1,1,True,153078,2207702,0.65326,1.0
2020-04-08,PI,Piracuruca,city,2,0,True,28791,2208304,6.94662,
2020-04-08,PI,São José do Divino,city,3,1,True,5346,2210052,56.11672,0.3333
2020-04-08,PI,Teresina,city,31,4,True,864845,2211001,3.58446,0.129
2020-04-08,PI,,state,38,6,True,3273227,22,1.16093,0.1579
2020-04-08,PR,Almirante Tamandaré,city,3,0,True,118623,4100400,2.52902,
2020-04-08,PR,Arapongas,city,8,0,True,123027,4101507,6.50264,
2020-04-08,PR,Araruna,city,4,0,True,13970,4101705,28.63278,
2020-04-08,PR,Araucária,city,2,0,True,143843,4101804,1.3904,
2020-04-08,PR,Assis Chateaubriand,city,3,0,True,33362,4102000,8.99227,
2020-04-08,PR,Balsa Nova,city,1,0,True,12941,4102307,7.72738,
2020-04-08,PR,Bandeirantes,city,2,0,True,31367,4102406,6.37613,
2020-04-08,PR,Cambé,city,4,0,True,106533,4103701,3.75471,
2020-04-08,PR,Campina Grande do Sul,city,1,0,True,43288,4104006,2.31011,
2020-04-08,PR,Campo Largo,city,10,0,True,132002,4104204,7.57564,
2020-04-08,PR,Campo Magro,city,1,0,True,29318,4104253,3.41087,
2020-04-08,PR,Campo Mourão,city,15,4,True,94859,4104303,15.81294,0.2667
2020-04-08,PR,Cascavel,city,42,1,True,328454,4104808,12.78718,0.0238
2020-04-08,PR,Castro,city,2,0,True,71484,4104907,2.79783,
2020-04-08,PR,Chopinzinho,city,1,0,True,19254,4105409,5.19373,
2020-04-08,PR,Cianorte,city,13,1,True,82620,4105508,15.73469,0.0769
2020-04-08,PR,Colombo,city,5,0,True,243726,4105805,2.05148,
2020-04-08,PR,Contenda,city,1,0,True,18584,4106209,5.38097,
2020-04-08,PR,Cornélio Procópio,city,1,0,True,47845,4106407,2.09008,
2020-04-08,PR,Curitiba,city,205,3,True,1933105,4106902,10.6047,0.0146
2020-04-08,PR,Faxinal,city,1,0,True,17251,4107603,5.79677,
2020-04-08,PR,Fazenda Rio Grande,city,4,0,True,100209,4107652,3.99166,
2020-04-08,PR,Foz do Iguaçu,city,26,0,True,258532,4108304,10.05678,
2020-04-08,PR,Francisco Beltrão,city,1,0,True,91093,4108403,1.09778,
2020-04-08,PR,Goioerê,city,1,0,True,28884,4108601,3.46212,
2020-04-08,PR,Guaíra,city,2,0,True,33119,4108809,6.03883,
2020-04-08,PR,Guaraniaçu,city,2,0,True,12472,4109302,16.03592,
2020-04-08,PR,Guarapuava,city,1,0,True,181504,4109401,0.55095,
2020-04-08,PR,Ibaiti,city,1,0,True,31364,4109708,3.18837,
2020-04-08,PR,Ibema,city,1,0,True,6352,4109757,15.74307,
2020-04-08,PR,Importados/Indefinidos,city,11,0,True,,,,
2020-04-08,PR,Iretama,city,1,0,True,10169,4110805,9.83381,
2020-04-08,PR,Ivaiporã,city,1,0,True,31984,4111506,3.12656,
2020-04-08,PR,Lapa,city,2,0,True,48163,4113205,4.15257,
2020-04-08,PR,Leópolis,city,1,0,True,3954,4113403,25.29084,
2020-04-08,PR,Londrina,city,59,2,True,569733,4113700,10.35573,0.0339
2020-04-08,PR,Mandirituba,city,2,0,True,26869,4114302,7.44352,
2020-04-08,PR,Marechal Cândido Rondon,city,2,0,True,52944,4114609,3.77758,
2020-04-08,PR,Maringá,city,25,2,True,423666,4115200,5.90087,0.08
2020-04-08,PR,Mariópolis,city,2,0,True,6610,4115309,30.25719,
2020-04-08,PR,Matinhos,city,2,0,True,34720,4115705,5.76037,
2020-04-08,PR,Medianeira,city,4,0,True,46198,4115804,8.65838,
2020-04-08,PR,Palmas,city,1,0,True,50986,4117602,1.96132,
2020-04-08,PR,Palmeira,city,2,0,True,33877,4117701,5.90371,
2020-04-08,PR,Paranaguá,city,6,1,True,154936,4118204,3.87257,0.1667
2020-04-08,PR,Paranavaí,city,3,0,True,88374,4118402,3.39466,
2020-04-08,PR,Pato Branco,city,3,0,True,82881,4118501,3.61965,
2020-04-08,PR,Peabiru,city,1,0,True,13996,4118808,7.1449,
2020-04-08,PR,Pinhais,city,9,0,True,132157,4119152,6.81008,
2020-04-08,PR,Pinhão,city,1,0,True,32391,4119301,3.08728,
2020-04-08,PR,Piraquara,city,2,0,True,113036,4119509,1.76935,
2020-04-08,PR,Ponta Grossa,city,5,0,True,351736,4119905,1.42152,
2020-04-08,PR,Primeiro de Maio,city,1,1,True,11123,4120507,8.99038,1.0
2020-04-08,PR,Quatiguá,city,2,1,True,7449,4120705,26.84924,0.5
2020-04-08,PR,Quatro Barras,city,1,0,True,23559,4120804,4.24466,
2020-04-08,PR,Quitandinha,city,1,0,True,19049,4121208,5.24962,
2020-04-08,PR,Rio Branco do Sul,city,2,0,True,32397,4122206,6.17341,
2020-04-08,PR,Rio Negro,city,2,0,True,34170,4122305,5.85309,
2020-04-08,PR,Rolândia,city,1,0,True,66580,4122404,1.50195,
2020-04-08,PR,Santa Fé,city,2,1,True,12037,4123402,16.61544,0.5
2020-04-08,PR,São João do Ivaí,city,1,0,True,10219,4125001,9.78569,
2020-04-08,PR,São José dos Pinhais,city,9,0,True,323340,4125506,2.78345,
2020-04-08,PR,São Manoel do Paraná,city,1,0,True,2160,4125555,46.2963,
2020-04-08,PR,Sarandi,city,2,0,True,96688,4126256,2.06851,
2020-04-08,PR,Sertaneja,city,1,0,True,5284,4126405,18.92506,
2020-04-08,PR,Telêmaco Borba,city,6,0,True,78974,4127106,7.59744,
2020-04-08,PR,Terra Boa,city,1,0,True,17094,4127205,5.85001,
2020-04-08,PR,Terra Rica,city,1,0,True,16789,4127304,5.95628,
2020-04-08,PR,Toledo,city,1,0,True,140635,4127700,0.71106,
2020-04-08,PR,Umuarama,city,2,0,True,111557,4128104,1.79281,
2020-04-08,PR,União da Vitória,city,2,0,True,57517,4128203,3.47723,
2020-04-08,PR,Verê,city,1,0,True,7257,4128609,13.7798,
2020-04-08,PR,Vitorino,city,1,0,True,6838,4128708,14.62416,
2020-04-08,PR,,state,550,17,True,11433957,41,4.81023,0.0309
2020-04-08,RJ,Angra dos Reis,city,4,0,True,203785,3300100,1.96285,
2020-04-08,RJ,Araruama,city,1,0,True,132400,3300209,0.75529,
2020-04-08,RJ,Arraial do Cabo,city,1,1,True,30349,3300258,3.295,1.0
2020-04-08,RJ,Barra do Piraí,city,3,0,True,100374,3300308,2.98882,
2020-04-08,RJ,Barra Mansa,city,8,0,True,184412,3300407,4.33811,
2020-04-08,RJ,Belford Roxo,city,23,3,True,510906,3300456,4.50181,0.1304
2020-04-08,RJ,Bom Jardim,city,1,0,True,27446,3300506,3.64352,
2020-04-08,RJ,Cabo Frio,city,3,0,True,226525,3300704,1.32436,
2020-04-08,RJ,Campos dos Goytacazes,city,4,0,True,507548,3301009,0.7881,
2020-04-08,RJ,Casimiro de Abreu,city,3,0,True,44184,3301306,6.78979,
2020-04-08,RJ,Duque de Caxias,city,38,8,True,919596,3301702,4.13225,0.2105
2020-04-08,RJ,Guapimirim,city,3,0,True,60517,3301850,4.95728,
2020-04-08,RJ,Iguaba Grande,city,3,2,True,28310,3301876,10.59696,0.6667
2020-04-08,RJ,Importados/Indefinidos,city,1,0,True,,,,
2020-04-08,RJ,Itaboraí,city,15,2,True,240592,3301900,6.23462,0.1333
2020-04-08,RJ,Itaguaí,city,3,0,True,133019,3302007,2.25532,
2020-04-08,RJ,Itaperuna,city,2,0,True,103224,3302205,1.93753,
2020-04-08,RJ,Japeri,city,1,0,True,104768,3302270,0.95449,
2020-04-08,RJ,Macaé,city,6,0,True,256672,3302403,2.33761,
2020-04-08,RJ,Magé,city,7,0,True,245071,3302502,2.85632,
2020-04-08,RJ,Mangaratiba,city,2,0,True,44468,3302601,4.49762,
2020-04-08,RJ,Maricá,city,10,1,True,161207,3302700,6.2032,0.1
2020-04-08,RJ,Mesquita,city,9,1,True,176103,3302858,5.11065,0.1111
2020-04-08,RJ,Miguel Pereira,city,1,1,True,25538,3302908,3.91573,1.0
2020-04-08,RJ,Nilópolis,city,10,0,True,162485,3303203,6.15441,
2020-04-08,RJ,Niterói,city,106,2,True,513584,3303302,20.63927,0.0189
2020-04-08,RJ,Nova Friburgo,city,7,0,True,190631,3303401,3.67202,
2020-04-08,RJ,Nova Iguaçu,city,50,2,True,821128,3303500,6.08918,0.04
2020-04-08,RJ,Paraíba do Sul,city,3,0,True,44285,3303708,6.7743,
2020-04-08,RJ,Petrópolis,city,22,1,True,306191,3303906,7.18506,0.0455
2020-04-08,RJ,Porciúncula,city,1,0,True,18847,3304102,5.30588,
2020-04-08,RJ,Porto Real,city,1,0,True,19683,3304110,5.08053,
2020-04-08,RJ,Quatis,city,2,0,True,14302,3304128,13.98406,
2020-04-08,RJ,Queimados,city,5,0,True,150319,3304144,3.32626,
2020-04-08,RJ,Resende,city,4,0,True,131341,3304201,3.04551,
2020-04-08,RJ,Rio Bonito,city,3,2,True,60201,3304300,4.98331,0.6667
2020-04-08,RJ,Rio das Flores,city,1,,True,9284,3304508,10.77122,
2020-04-08,RJ,Rio das Ostras,city,3,1,True,150674,3304524,1.99105,0.3333
2020-04-08,RJ,Rio de Janeiro,city,1449,73,True,6718903,3304557,21.56602,0.0504
2020-04-08,RJ,São Gonçalo,city,26,3,True,1084839,3304904,2.39667,0.1154
2020-04-08,RJ,São João da Barra,city,1,0,True,36102,3305000,2.76993,
2020-04-08,RJ,São João de Meriti,city,17,1,True,472406,3305109,3.5986,0.0588
2020-04-08,RJ,São Pedro da Aldeia,city,3,0,True,104476,3305208,2.87147,
2020-04-08,RJ,Sapucaia,city,1,0,True,18228,3305406,5.48607,
2020-04-08,RJ,Seropédica,city,2,0,True,82312,3305554,2.42978,
2020-04-08,RJ,Tanguá,city,1,0,True,34309,3305752,2.91469,
2020-04-08,RJ,Teresópolis,city,7,0,True,182594,3305802,3.83364,
2020-04-08,RJ,Três Rios,city,1,0,True,81804,3306008,1.22243,
2020-04-08,RJ,Valença,city,2,0,True,76523,3306107,2.61359,
2020-04-08,RJ,Volta Redonda,city,58,2,True,273012,3306305,21.24449,0.0345
2020-04-08,RJ,,state,1938,106,True,17264943,33,11.22506,0.0547
2020-04-08,RN,Açu,city,8,0,True,58017,2400208,13.78906,
2020-04-08,RN,Apodi,city,2,0,True,35845,2401008,5.57958,
2020-04-08,RN,Areia Branca,city,1,0,True,27774,2401107,3.60049,
2020-04-08,RN,Baía Formosa,city,1,0,True,9271,2401404,10.78632,
2020-04-08,RN,Caraúbas,city,1,0,True,20493,2402303,4.87972,
2020-04-08,RN,Carnaubais,city,1,0,True,10759,2402501,9.29454,
2020-04-08,RN,Ceará-Mirim,city,3,0,True,73497,2402600,4.0818,
2020-04-08,RN,Extremoz,city,5,0,True,28583,2403608,17.49292,
2020-04-08,RN,Importados/Indefinidos,city,12,0,True,,,,
2020-04-08,RN,Luís Gomes,city,1,0,True,10116,2407005,9.88533,
2020-04-08,RN,Macaíba,city,2,0,True,80792,2407104,2.47549,
2020-04-08,RN,Monte Alegre,city,1,0,True,22451,2407807,4.45414,
2020-04-08,RN,Mossoró,city,63,5,True,297378,2408003,21.18516,0.0794
2020-04-08,RN,Natal,city,112,3,True,884122,2408102,12.66793,0.0268
2020-04-08,RN,Parnamirim,city,30,0,True,261469,2403251,11.47364,
2020-04-08,RN,Passa e Fica,city,1,0,True,13277,2409100,7.53182,
2020-04-08,RN,Santo Antônio,city,1,0,True,24136,2411502,4.14319,
2020-04-08,RN,São Gonçalo do Amarante,city,11,1,True,102400,2412005,10.74219,0.0909
2020-04-08,RN,São José de Mipibu,city,1,0,True,43899,2412203,2.27796,
2020-04-08,RN,São Pedro,city,1,0,True,5971,2412708,16.74761,
2020-04-08,RN,Taipu,city,1,1,True,12279,2413904,8.14399,1.0
2020-04-08,RN,Tenente Ananias,city,1,1,True,10786,2414100,9.27128,1.0
2020-04-08,RN,Tibau,city,1,0,True,4106,2411056,24.3546,
2020-04-08,RN,,state,261,11,True,3506853,24,7.44257,0.0421
2020-04-08,RO,Jaru,city,1,0,True,51775,1100114,1.93143,
2020-04-08,RO,Ji-Paraná,city,1,0,True,128969,1100122,0.77538,
2020-04-08,RO,Ouro Preto do Oeste,city,1,0,True,36035,1100155,2.77508,
2020-04-08,RO,Porto Velho,city,21,1,True,529544,1100205,3.96568,0.0476
2020-04-08,RO,Rolim de Moura,city,1,0,True,55058,1100288,1.81627,
2020-04-08,RO,Vilhena,city,1,0,True,99854,1100304,1.00146,
2020-04-08,RO,,state,26,1,True,1777225,11,1.46295,0.0385
2020-04-08,RR,Alto Alegre,city,1,0,True,15510,1400050,6.44745,
2020-04-08,RR,Boa Vista,city,45,1,True,399213,1400100,11.27218,0.0222
2020-04-08,RR,Bonfim,city,3,0,True,12409,1400159,24.176,
2020-04-08,RR,Cantá,city,3,0,True,18335,1400175,16.36215,
2020-04-08,RR,,state,52,1,True,605761,14,8.58424,0.0192
2020-04-08,RS,Alegrete,city,1,0,True,73589,4300406,1.3589,
2020-04-08,RS,Alvorada,city,4,1,True,210305,4300604,1.902,0.25
2020-04-08,RS,Anta Gorda,city,2,0,True,5981,4300703,33.43922,
2020-04-08,RS,Arroio do Sal,city,1,0,True,10065,4301057,9.93542,
2020-04-08,RS,Arroio dos Ratos,city,1,0,True,14151,4301107,7.06664,
2020-04-08,RS,Bagé,city,27,0,True,121143,4301602,22.28771,
2020-04-08,RS,Bento Gonçalves,city,11,0,True,120454,4302105,9.13212,
2020-04-08,RS,Cachoeira do Sul,city,2,0,True,82201,4303004,2.43306,
2020-04-08,RS,Cachoeirinha,city,4,0,True,130293,4303103,3.07,
2020-04-08,RS,Campo Bom,city,4,0,True,66712,4303905,5.99592,
2020-04-08,RS,Canguçu,city,1,0,True,56045,4304507,1.78428,
2020-04-08,RS,Canoas,city,12,0,True,346616,4304606,3.46204,
2020-04-08,RS,Capão da Canoa,city,2,0,True,53049,4304630,3.7701,
2020-04-08,RS,Capão do Leão,city,1,0,True,25354,4304663,3.94415,
2020-04-08,RS,Carlos Barbosa,city,1,0,True,29833,4304804,3.35199,
2020-04-08,RS,Caxias do Sul,city,32,0,True,510906,4305108,6.26338,
2020-04-08,RS,Cerro Grande do Sul,city,1,0,True,12239,4305173,8.1706,
2020-04-08,RS,Charqueadas,city,1,0,True,40789,4305355,2.45164,
2020-04-08,RS,Cruzeiro do Sul,city,1,0,True,12348,4306205,8.09848,
2020-04-08,RS,Dois Irmãos,city,2,0,True,32671,4306403,6.12164,
2020-04-08,RS,Dom Pedrito,city,1,0,True,38461,4306601,2.60004,
2020-04-08,RS,Eldorado do Sul,city,1,0,True,41285,4306767,2.42219,
2020-04-08,RS,Encantado,city,1,0,True,22706,4306809,4.40412,
2020-04-08,RS,Erechim,city,3,0,True,105862,4307005,2.83388,
2020-04-08,RS,Estância Velha,city,3,0,True,50022,4307609,5.99736,
2020-04-08,RS,Esteio,city,1,0,True,83202,4307708,1.20189,
2020-04-08,RS,Estrela,city,1,0,True,34116,4307807,2.93118,
2020-04-08,RS,Farroupilha,city,5,0,True,72331,4307906,6.91267,
2020-04-08,RS,Garibaldi,city,2,0,True,35070,4308607,5.70288,
2020-04-08,RS,Glorinha,city,1,0,True,8098,4309050,12.34873,
2020-04-08,RS,Gravataí,city,11,0,True,281519,4309209,3.90737,
2020-04-08,RS,Guaíba,city,1,0,True,98143,4309308,1.01892,
2020-04-08,RS,Harmonia,city,3,0,True,4866,4309555,61.65228,
2020-04-08,RS,Ivoti,city,4,1,True,24293,4310801,16.46565,0.25
2020-04-08,RS,Lajeado,city,11,0,True,84014,4311403,13.09306,
2020-04-08,RS,Marau,city,7,0,True,44161,4311809,15.85109,
2020-04-08,RS,Minas do Leão,city,2,0,True,8075,4312252,24.7678,
2020-04-08,RS,Nova Palma,city,1,0,True,6512,4313102,15.35627,
2020-04-08,RS,Novo Hamburgo,city,23,2,True,246748,4313409,9.32125,0.087
2020-04-08,RS,Osório,city,2,0,True,45994,4313508,4.34839,
2020-04-08,RS,Paraí,city,2,0,True,7657,4314001,26.11989,
2020-04-08,RS,Pareci Novo,city,1,0,True,3837,4314035,26.06203,
2020-04-08,RS,Passo Fundo,city,15,0,True,203275,4314100,7.37917,
2020-04-08,RS,Pelotas,city,5,0,True,342405,4314407,1.46026,
2020-04-08,RS,Piratini,city,1,0,True,20663,4314605,4.83957,
2020-04-08,RS,Porto Alegre,city,279,6,True,1483771,4314902,18.80344,0.0215
2020-04-08,RS,Rio Grande,city,2,0,True,211005,4315602,0.94784,
2020-04-08,RS,Rolante,city,1,0,True,21349,4316006,4.68406,
2020-04-08,RS,Sananduva,city,1,0,True,16270,4316600,6.14628,
2020-04-08,RS,Santa Cruz do Sul,city,1,0,True,130416,4316808,0.76678,
2020-04-08,RS,Santa Maria,city,8,0,True,282123,4316907,2.83564,
2020-04-08,RS,Sant'Ana do Livramento,city,7,0,True,77027,4317103,9.08772,
2020-04-08,RS,Santa Rosa,city,4,0,True,73254,4317202,5.46045,
